"","category","WGBS","RRBS","MBDBS","Term","GOterm_desc"
"225","GO:1901053",NA,0.0243580092714676,NA,"sarcosine catabolic process","GO:1901053 sarcosine catabolic process"
"226","GO:0045947",NA,0.0246968708055781,NA,"negative regulation of translational initiation","GO:0045947 negative regulation of translational initiation"
"227","GO:0007290",NA,0.0250217626257697,NA,"spermatid nucleus elongation","GO:0007290 spermatid nucleus elongation"
"228","GO:0018095",NA,0.0252185255201403,NA,"protein polyglutamylation","GO:0018095 protein polyglutamylation"
"229","GO:0097345",NA,0.0253011199343036,NA,"mitochondrial outer membrane permeabilization","GO:0097345 mitochondrial outer membrane permeabilization"
"230","GO:0000083",NA,0.0256335537445391,NA,"regulation of transcription involved in G1/S transition of mitotic cell cycle","GO:0000083 regulation of transcription involved in G1/S transition of mitotic cell cycle"
"231","GO:0034629",NA,0.0256939355313426,NA,"cellular protein-containing complex localization","GO:0034629 cellular protein-containing complex localization"
"232","GO:0039689",NA,0.0257965486256485,NA,"negative stranded viral RNA replication","GO:0039689 negative stranded viral RNA replication"
"233","GO:0006397",NA,0.0259091202410696,NA,"mRNA processing","GO:0006397 mRNA processing"
"234","GO:0006361",NA,0.0262312659855066,NA,"transcription initiation from RNA polymerase I promoter","GO:0006361 transcription initiation from RNA polymerase I promoter"
"235","GO:0072576",NA,0.0262382847343777,NA,"liver morphogenesis","GO:0072576 liver morphogenesis"
"236","GO:0007368",NA,0.0263022217312704,NA,"determination of left/right symmetry","GO:0007368 determination of left/right symmetry"
"237","GO:0000338",NA,0.026334706424149,NA,"protein deneddylation","GO:0000338 protein deneddylation"
"238","GO:0006119",NA,0.0266792954423004,NA,"oxidative phosphorylation","GO:0006119 oxidative phosphorylation"
"239","GO:0030433",NA,0.026822982846973,NA,"ubiquitin-dependent ERAD pathway","GO:0030433 ubiquitin-dependent ERAD pathway"
"240","GO:0034727",NA,0.0268963289032557,NA,"piecemeal microautophagy of the nucleus","GO:0034727 piecemeal microautophagy of the nucleus"
"241","GO:0071108",NA,0.0270964559128813,NA,"protein K48-linked deubiquitination","GO:0071108 protein K48-linked deubiquitination"
"242","GO:0035307",NA,0.0273970531534126,NA,"positive regulation of protein dephosphorylation","GO:0035307 positive regulation of protein dephosphorylation"
"243","GO:0033320",NA,0.0275784100415877,NA,"UDP-D-xylose biosynthetic process","GO:0033320 UDP-D-xylose biosynthetic process"
"244","GO:0071322",NA,0.0277316858304347,NA,"cellular response to carbohydrate stimulus","GO:0071322 cellular response to carbohydrate stimulus"
"245","GO:0006436",NA,0.027888134881197,NA,"tryptophanyl-tRNA aminoacylation","GO:0006436 tryptophanyl-tRNA aminoacylation"
"246","GO:0046683",NA,0.028762095398401,NA,"response to organophosphorus","GO:0046683 response to organophosphorus"
"247","GO:0006457",NA,0.0288764374223786,NA,"protein folding","GO:0006457 protein folding"
"248","GO:0006310",NA,0.0289754600895407,NA,"DNA recombination","GO:0006310 DNA recombination"
"249","GO:0010821",NA,0.0290611260056194,NA,"regulation of mitochondrion organization","GO:0010821 regulation of mitochondrion organization"
"250","GO:0071318",NA,0.0296486160446409,NA,"cellular response to ATP","GO:0071318 cellular response to ATP"
"251","GO:0072577",NA,0.0297296936907094,NA,"endothelial cell apoptotic process","GO:0072577 endothelial cell apoptotic process"
"252","GO:0006259",NA,0.0298430316947283,NA,"DNA metabolic process","GO:0006259 DNA metabolic process"
"253","GO:0006086",NA,0.0298625425902932,NA,"acetyl-CoA biosynthetic process from pyruvate","GO:0006086 acetyl-CoA biosynthetic process from pyruvate"
"254","GO:0042256",NA,0.0302350553076405,NA,"mature ribosome assembly","GO:0042256 mature ribosome assembly"
"255","GO:1903595",NA,0.0304037198544794,NA,"positive regulation of histamine secretion by mast cell","GO:1903595 positive regulation of histamine secretion by mast cell"
"256","GO:0016226",NA,0.0304148565719334,NA,"iron-sulfur cluster assembly","GO:0016226 iron-sulfur cluster assembly"
"257","GO:0030026",NA,0.0305065992901131,NA,"cellular manganese ion homeostasis","GO:0030026 cellular manganese ion homeostasis"
"258","GO:0006914",NA,0.0306401229948759,NA,"autophagy","GO:0006914 autophagy"
"259","GO:0032606",NA,0.0306680971238711,NA,"type I interferon production","GO:0032606 type I interferon production"
"260","GO:0007035",NA,0.0307127011790378,NA,"vacuolar acidification","GO:0007035 vacuolar acidification"
"261","GO:0032981",NA,0.0308740829235146,NA,"mitochondrial respiratory chain complex I assembly","GO:0032981 mitochondrial respiratory chain complex I assembly"
"262","GO:0043570",NA,0.0310015231818228,NA,"maintenance of DNA repeat elements","GO:0043570 maintenance of DNA repeat elements"
"263","GO:0043550",NA,0.0315494445467064,NA,"regulation of lipid kinase activity","GO:0043550 regulation of lipid kinase activity"
"264","GO:0045200",NA,0.0315651758011872,NA,"establishment of neuroblast polarity","GO:0045200 establishment of neuroblast polarity"
"265","GO:2000623",NA,0.0321646150496603,NA,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","GO:2000623 negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"266","GO:0033539",NA,0.0321805657913465,NA,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","GO:0033539 fatty acid beta-oxidation using acyl-CoA dehydrogenase"
"267","GO:0033345",NA,0.0325442009550758,NA,"asparagine catabolic process via L-aspartate","GO:0033345 asparagine catabolic process via L-aspartate"
"268","GO:0009838",NA,0.0325731840877424,NA,"abscission","GO:0009838 abscission"
"269","GO:0033138",NA,0.0327460668054214,NA,"positive regulation of peptidyl-serine phosphorylation","GO:0033138 positive regulation of peptidyl-serine phosphorylation"
"270","GO:0006625",NA,0.0333212702986598,NA,"protein targeting to peroxisome","GO:0006625 protein targeting to peroxisome"
"271","GO:0050920",NA,0.0338026887671531,NA,"regulation of chemotaxis","GO:0050920 regulation of chemotaxis"
"272","GO:0019725",NA,0.0339832004283371,NA,"cellular homeostasis","GO:0019725 cellular homeostasis"
"273","GO:0031642",NA,0.0342847168769814,NA,"negative regulation of myelination","GO:0031642 negative regulation of myelination"
"274","GO:0009069",NA,0.03475179381428,NA,"serine family amino acid metabolic process","GO:0009069 serine family amino acid metabolic process"
"275","GO:0009070",NA,0.03475179381428,NA,"serine family amino acid biosynthetic process","GO:0009070 serine family amino acid biosynthetic process"
"276","GO:0000079",NA,0.0348561792651255,NA,"regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0000079 regulation of cyclin-dependent protein serine/threonine kinase activity"
"277","GO:0000188",NA,0.0352088554238327,NA,"inactivation of MAPK activity","GO:0000188 inactivation of MAPK activity"
"278","GO:0006515",NA,0.0354373080552593,NA,"protein quality control for misfolded or incompletely synthesized proteins","GO:0006515 protein quality control for misfolded or incompletely synthesized proteins"
"279","GO:0090330",NA,0.0354539259664562,NA,"regulation of platelet aggregation","GO:0090330 regulation of platelet aggregation"
"280","GO:0006218",NA,0.0355896806576856,NA,"uridine catabolic process","GO:0006218 uridine catabolic process"
"281","GO:0006820",NA,0.0357288307237273,NA,"anion transport","GO:0006820 anion transport"
"282","GO:0051321",NA,0.0358521854405408,NA,"meiotic cell cycle","GO:0051321 meiotic cell cycle"
"283","GO:0097500",NA,0.0363014819819404,NA,"receptor localization to non-motile cilium","GO:0097500 receptor localization to non-motile cilium"
"284","GO:1902626",NA,0.0363134391216918,NA,"assembly of large subunit precursor of preribosome","GO:1902626 assembly of large subunit precursor of preribosome"
"285","GO:2001045",NA,0.036328505462292,NA,"negative regulation of integrin-mediated signaling pathway","GO:2001045 negative regulation of integrin-mediated signaling pathway"
"286","GO:0033198",NA,0.0363973847477937,NA,"response to ATP","GO:0033198 response to ATP"
"287","GO:0080182",NA,0.0364678392666749,NA,"histone H3-K4 trimethylation","GO:0080182 histone H3-K4 trimethylation"
"288","GO:2000134",NA,0.0366095314809487,NA,"negative regulation of G1/S transition of mitotic cell cycle","GO:2000134 negative regulation of G1/S transition of mitotic cell cycle"
"289","GO:0006409",NA,0.0370276628207974,NA,"tRNA export from nucleus","GO:0006409 tRNA export from nucleus"
"290","GO:0046907",NA,0.0371399561277735,NA,"intracellular transport","GO:0046907 intracellular transport"
"291","GO:0003418",NA,0.0372137862532451,NA,"growth plate cartilage chondrocyte differentiation","GO:0003418 growth plate cartilage chondrocyte differentiation"
"292","GO:0090235",NA,0.0376648351599329,NA,"regulation of metaphase plate congression","GO:0090235 regulation of metaphase plate congression"
"293","GO:0000413",NA,0.0381220144874024,NA,"protein peptidyl-prolyl isomerization","GO:0000413 protein peptidyl-prolyl isomerization"
"294","GO:0001732",NA,0.0385573934953948,NA,"formation of cytoplasmic translation initiation complex","GO:0001732 formation of cytoplasmic translation initiation complex"
"295","GO:0007076",NA,0.0387990182181773,NA,"mitotic chromosome condensation","GO:0007076 mitotic chromosome condensation"
"296","GO:0006570",NA,0.0389440690208726,NA,"tyrosine metabolic process","GO:0006570 tyrosine metabolic process"
"297","GO:0016139",NA,0.0390248029642544,NA,"glycoside catabolic process","GO:0016139 glycoside catabolic process"
"298","GO:0072684",NA,0.0392605393413252,NA,"mitochondrial tRNA 3'-trailer cleavage, endonucleolytic","GO:0072684 mitochondrial tRNA 3'-trailer cleavage, endonucleolytic"
"299","GO:0008104",NA,0.039807022316274,NA,"protein localization","GO:0008104 protein localization"
"300","GO:0044154",NA,0.0400675681900249,NA,"histone H3-K14 acetylation","GO:0044154 histone H3-K14 acetylation"
"301","GO:0006378",NA,0.0400887899764373,NA,"mRNA polyadenylation","GO:0006378 mRNA polyadenylation"
"302","GO:0007072",NA,0.0404777764429599,NA,"positive regulation of transcription involved in exit from mitosis","GO:0007072 positive regulation of transcription involved in exit from mitosis"
"303","GO:0036049",NA,0.0404777764429599,NA,"peptidyl-lysine desuccinylation","GO:0036049 peptidyl-lysine desuccinylation"
"304","GO:0061698",NA,0.0404777764429599,NA,"protein deglutarylation","GO:0061698 protein deglutarylation"
"305","GO:1901836",NA,0.0404777764429599,NA,"regulation of transcription of nucleolar large rRNA by RNA polymerase I","GO:1901836 regulation of transcription of nucleolar large rRNA by RNA polymerase I"
"306","GO:0070829",NA,0.0407965549520848,NA,"heterochromatin maintenance","GO:0070829 heterochromatin maintenance"
"307","GO:0010569",NA,0.0412701531931546,NA,"regulation of double-strand break repair via homologous recombination","GO:0010569 regulation of double-strand break repair via homologous recombination"
"308","GO:0007059",NA,0.041794707542755,NA,"chromosome segregation","GO:0007059 chromosome segregation"
"309","GO:0030163",NA,0.0419023606823914,NA,"protein catabolic process","GO:0030163 protein catabolic process"
"310","GO:0006541",NA,0.0419793790355927,NA,"glutamine metabolic process","GO:0006541 glutamine metabolic process"
"311","GO:0006915",NA,0.042015708465792,NA,"apoptotic process","GO:0006915 apoptotic process"
"312","GO:0071870",NA,0.0421067776814688,NA,"cellular response to catecholamine stimulus","GO:0071870 cellular response to catecholamine stimulus"
"313","GO:0072583",NA,0.0422404043051882,NA,"clathrin-dependent endocytosis","GO:0072583 clathrin-dependent endocytosis"
"314","GO:1903078",NA,0.0423971499146727,NA,"positive regulation of protein localization to plasma membrane","GO:1903078 positive regulation of protein localization to plasma membrane"
"315","GO:1904906",NA,0.0424838161381371,NA,"positive regulation of endothelial cell-matrix adhesion via fibronectin","GO:1904906 positive regulation of endothelial cell-matrix adhesion via fibronectin"
"316","GO:0043243",NA,0.0426665404742089,NA,"positive regulation of protein-containing complex disassembly","GO:0043243 positive regulation of protein-containing complex disassembly"
"317","GO:0007080",NA,0.0428976739178915,NA,"mitotic metaphase plate congression","GO:0007080 mitotic metaphase plate congression"
"318","GO:0043367",NA,0.042899369454262,NA,"CD4-positive, alpha-beta T cell differentiation","GO:0043367 CD4-positive, alpha-beta T cell differentiation"
"319","GO:0043368",NA,0.042899369454262,NA,"positive T cell selection","GO:0043368 positive T cell selection"
"320","GO:0070413",NA,0.042899369454262,NA,"trehalose metabolism in response to stress","GO:0070413 trehalose metabolism in response to stress"
"321","GO:0046040",NA,0.0431573020724088,NA,"IMP metabolic process","GO:0046040 IMP metabolic process"
"322","GO:0045663",NA,0.0432356093406015,NA,"positive regulation of myoblast differentiation","GO:0045663 positive regulation of myoblast differentiation"
"323","GO:0010360",NA,0.0433655072802128,NA,"negative regulation of anion channel activity","GO:0010360 negative regulation of anion channel activity"
"324","GO:0001514",NA,0.0438137419121892,NA,"selenocysteine incorporation","GO:0001514 selenocysteine incorporation"
"325","GO:0061015",NA,0.0438795254004553,NA,"snRNA import into nucleus","GO:0061015 snRNA import into nucleus"
"326","GO:0006511",NA,0.0440584642482724,NA,"ubiquitin-dependent protein catabolic process","GO:0006511 ubiquitin-dependent protein catabolic process"
"327","GO:0035630",NA,0.044119492189435,NA,"bone mineralization involved in bone maturation","GO:0035630 bone mineralization involved in bone maturation"
"328","GO:0000278",NA,0.044369580265247,NA,"mitotic cell cycle","GO:0000278 mitotic cell cycle"
"329","GO:0006555",NA,0.0446517655758681,NA,"methionine metabolic process","GO:0006555 methionine metabolic process"
"330","GO:0009056",NA,0.0447166405931507,NA,"catabolic process","GO:0009056 catabolic process"
"331","GO:0046874",NA,0.0452969209194525,NA,"quinolinate metabolic process","GO:0046874 quinolinate metabolic process"
"332","GO:0002260",NA,0.0452989400462478,NA,"lymphocyte homeostasis","GO:0002260 lymphocyte homeostasis"
"333","GO:1903373",NA,0.045334682010763,NA,"positive regulation of endoplasmic reticulum tubular network organization","GO:1903373 positive regulation of endoplasmic reticulum tubular network organization"
"334","GO:0010224",NA,0.045417995393796,NA,"response to UV-B","GO:0010224 response to UV-B"
"335","GO:0034402",NA,0.0456429444757455,NA,"recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex","GO:0034402 recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex"
"336","GO:0045069",NA,0.0459432904348735,NA,"regulation of viral genome replication","GO:0045069 regulation of viral genome replication"
"337","GO:0071312",NA,0.0460049440218391,NA,"cellular response to alkaloid","GO:0071312 cellular response to alkaloid"
"338","GO:0009395",NA,0.0463506684754928,NA,"phospholipid catabolic process","GO:0009395 phospholipid catabolic process"
"339","GO:1903298",NA,0.0465001811680823,NA,"negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway","GO:1903298 negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway"
"340","GO:0000070",NA,0.047076862128733,NA,"mitotic sister chromatid segregation","GO:0000070 mitotic sister chromatid segregation"
"341","GO:0060426",NA,0.0473471648479264,NA,"lung vasculature development","GO:0060426 lung vasculature development"
"342","GO:0009437",NA,0.0477370804892548,NA,"carnitine metabolic process","GO:0009437 carnitine metabolic process"
"343","GO:1904355",NA,0.047738886421462,NA,"positive regulation of telomere capping","GO:1904355 positive regulation of telomere capping"
"344","GO:0009113",NA,0.0477903770962686,NA,"purine nucleobase biosynthetic process","GO:0009113 purine nucleobase biosynthetic process"
"345","GO:0043067",NA,0.0478555954307093,NA,"regulation of programmed cell death","GO:0043067 regulation of programmed cell death"
"346","GO:0010828",NA,0.0479241149986091,NA,"positive regulation of glucose transmembrane transport","GO:0010828 positive regulation of glucose transmembrane transport"
"347","GO:0010999",NA,0.048058365996062,NA,"regulation of eIF2 alpha phosphorylation by heme","GO:0010999 regulation of eIF2 alpha phosphorylation by heme"
"348","GO:0046501",NA,0.048058365996062,NA,"protoporphyrinogen IX metabolic process","GO:0046501 protoporphyrinogen IX metabolic process"
"349","GO:0046986",NA,0.048058365996062,NA,"negative regulation of hemoglobin biosynthetic process","GO:0046986 negative regulation of hemoglobin biosynthetic process"
"350","GO:1990641",NA,0.048058365996062,NA,"response to iron ion starvation","GO:1990641 response to iron ion starvation"
"351","GO:0006368",NA,0.048084138866373,NA,"transcription elongation from RNA polymerase II promoter","GO:0006368 transcription elongation from RNA polymerase II promoter"
"352","GO:0007031",NA,0.0481495148861875,NA,"peroxisome organization","GO:0007031 peroxisome organization"
"353","GO:0070902",NA,0.0483450205288611,NA,"mitochondrial tRNA pseudouridine synthesis","GO:0070902 mitochondrial tRNA pseudouridine synthesis"
"354","GO:0006268",NA,0.0485351838884806,NA,"DNA unwinding involved in DNA replication","GO:0006268 DNA unwinding involved in DNA replication"
"355","GO:0006427",NA,0.0487523624207102,NA,"histidyl-tRNA aminoacylation","GO:0006427 histidyl-tRNA aminoacylation"
"356","GO:0097193",NA,0.0487748929382169,NA,"intrinsic apoptotic signaling pathway","GO:0097193 intrinsic apoptotic signaling pathway"
"357","GO:0006952",NA,0.0488216030628866,NA,"defense response","GO:0006952 defense response"
"358","GO:0019827",NA,0.0489794450137035,NA,"stem cell population maintenance","GO:0019827 stem cell population maintenance"
"359","GO:0048546",NA,0.0490508230866137,NA,"digestive tract morphogenesis","GO:0048546 digestive tract morphogenesis"
"360","GO:0051309",NA,0.0492903990703964,NA,"female meiosis chromosome separation","GO:0051309 female meiosis chromosome separation"
"361","GO:0000002",NA,0.0495050653985607,0.0410352969852111,"mitochondrial genome maintenance","GO:0000002 mitochondrial genome maintenance"
"362","GO:0051403",NA,0.0496160696850294,NA,"stress-activated MAPK cascade","GO:0051403 stress-activated MAPK cascade"
"363","GO:0009630",NA,0.0496374161228915,NA,"gravitropism","GO:0009630 gravitropism"
"364","GO:0010540",NA,0.0496374161228915,NA,"basipetal auxin transport","GO:0010540 basipetal auxin transport"
"365","GO:0048364",NA,0.0496374161228915,NA,"root development","GO:0048364 root development"
"366","GO:0050680",NA,0.0498598501497041,0.00546312214887194,"negative regulation of epithelial cell proliferation","GO:0050680 negative regulation of epithelial cell proliferation"
"367","GO:0007157",NA,NA,1.48458583180901e-07,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","GO:0007157 heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"
"368","GO:0007159",NA,NA,6.90982096420194e-07,"leukocyte cell-cell adhesion","GO:0007159 leukocyte cell-cell adhesion"
"369","GO:0072233",NA,NA,7.56169279289801e-07,"metanephric thick ascending limb development","GO:0072233 metanephric thick ascending limb development"
"370","GO:0072221",NA,NA,7.81149150270805e-07,"metanephric distal convoluted tubule development","GO:0072221 metanephric distal convoluted tubule development"
"371","GO:0072218",NA,NA,1.07177429191e-06,"metanephric ascending thin limb development","GO:0072218 metanephric ascending thin limb development"
"372","GO:1990266",NA,NA,7.26753586009218e-06,"neutrophil migration","GO:1990266 neutrophil migration"
"373","GO:1902075",NA,NA,2.04538628275048e-05,"cellular response to salt","GO:1902075 cellular response to salt"
"374","GO:0043011",NA,NA,2.26973175940734e-05,"myeloid dendritic cell differentiation","GO:0043011 myeloid dendritic cell differentiation"
"375","GO:0090472",NA,NA,2.60312167196254e-05,"dibasic protein processing","GO:0090472 dibasic protein processing"
"376","GO:0050801",NA,NA,4.59995122519276e-05,"ion homeostasis","GO:0050801 ion homeostasis"
"377","GO:0042089",NA,NA,5.28388639073489e-05,"cytokine biosynthetic process","GO:0042089 cytokine biosynthetic process"
"378","GO:0042088",NA,NA,6.74931929949074e-05,"T-helper 1 type immune response","GO:0042088 T-helper 1 type immune response"
"379","GO:0007588",NA,NA,7.14044835938884e-05,"excretion","GO:0007588 excretion"
"380","GO:0030323",NA,NA,9.76516582620626e-05,"respiratory tube development","GO:0030323 respiratory tube development"
"381","GO:0033209",NA,NA,0.000128891230454087,"tumor necrosis factor-mediated signaling pathway","GO:0033209 tumor necrosis factor-mediated signaling pathway"
"382","GO:0031666",NA,NA,0.000168005473480937,"positive regulation of lipopolysaccharide-mediated signaling pathway","GO:0031666 positive regulation of lipopolysaccharide-mediated signaling pathway"
"383","GO:0030316",NA,NA,0.000268291272850408,"osteoclast differentiation","GO:0030316 osteoclast differentiation"
"384","GO:0032455",NA,NA,0.000436855118927134,"nerve growth factor processing","GO:0032455 nerve growth factor processing"
"385","GO:0051004",NA,NA,0.000436855118927134,"regulation of lipoprotein lipase activity","GO:0051004 regulation of lipoprotein lipase activity"
"386","GO:0016486",NA,NA,0.000487761420994771,"peptide hormone processing","GO:0016486 peptide hormone processing"
"387","GO:1904996",NA,NA,0.000562790765806911,"positive regulation of leukocyte adhesion to vascular endothelial cell","GO:1904996 positive regulation of leukocyte adhesion to vascular endothelial cell"
"388","GO:0045087",NA,NA,0.000664711807437841,"innate immune response","GO:0045087 innate immune response"
"389","GO:0019058",NA,NA,0.000772122913778167,"viral life cycle","GO:0019058 viral life cycle"
"390","GO:0007249",NA,NA,0.000981327729933152,"I-kappaB kinase/NF-kappaB signaling","GO:0007249 I-kappaB kinase/NF-kappaB signaling"
"391","GO:0045672",NA,NA,0.0011016049629759,"positive regulation of osteoclast differentiation","GO:0045672 positive regulation of osteoclast differentiation"
"392","GO:0042981",NA,NA,0.00116314564079468,"regulation of apoptotic process","GO:0042981 regulation of apoptotic process"
"393","GO:0006968",NA,NA,0.00144243140204024,"cellular defense response","GO:0006968 cellular defense response"
"394","GO:0006465",NA,NA,0.00176578599887958,"signal peptide processing","GO:0006465 signal peptide processing"
"395","GO:1901223",NA,NA,0.00186899159422495,"negative regulation of NIK/NF-kappaB signaling","GO:1901223 negative regulation of NIK/NF-kappaB signaling"
"396","GO:0040002",NA,NA,0.00187482718261752,"collagen and cuticulin-based cuticle development","GO:0040002 collagen and cuticulin-based cuticle development"
"397","GO:0048468",NA,NA,0.00198094341796646,"cell development","GO:0048468 cell development"
"398","GO:0070534",NA,NA,0.00233713049742555,"protein K63-linked ubiquitination","GO:0070534 protein K63-linked ubiquitination"
"399","GO:0042102",NA,NA,0.00256442963741822,"positive regulation of T cell proliferation","GO:0042102 positive regulation of T cell proliferation"
"400","GO:1900016",NA,NA,0.00266398519588108,"negative regulation of cytokine production involved in inflammatory response","GO:1900016 negative regulation of cytokine production involved in inflammatory response"
"401","GO:2000679",NA,NA,0.00304174759580545,"positive regulation of transcription regulatory region DNA binding","GO:2000679 positive regulation of transcription regulatory region DNA binding"
"402","GO:0048147",NA,NA,0.00326682405211041,"negative regulation of fibroblast proliferation","GO:0048147 negative regulation of fibroblast proliferation"
"403","GO:0014067",NA,NA,0.0035347974767129,"negative regulation of phosphatidylinositol 3-kinase signaling","GO:0014067 negative regulation of phosphatidylinositol 3-kinase signaling"
"404","GO:1900226",NA,NA,0.00363081668586692,"negative regulation of NLRP3 inflammasome complex assembly","GO:1900226 negative regulation of NLRP3 inflammasome complex assembly"
"405","GO:0007250",NA,NA,0.0039473023315805,"activation of NF-kappaB-inducing kinase activity","GO:0007250 activation of NF-kappaB-inducing kinase activity"
"406","GO:0007566",NA,NA,0.00405699715363483,"embryo implantation","GO:0007566 embryo implantation"
"407","GO:0044805",NA,NA,0.00462792040251596,"late nucleophagy","GO:0044805 late nucleophagy"
"408","GO:0042340",NA,NA,0.00465798061215995,"keratan sulfate catabolic process","GO:0042340 keratan sulfate catabolic process"
"409","GO:0003279",NA,NA,0.0050060781868389,"cardiac septum development","GO:0003279 cardiac septum development"
"410","GO:0048878",NA,NA,0.0056151241995508,"chemical homeostasis","GO:0048878 chemical homeostasis"
"411","GO:0045824",NA,NA,0.00613015464054236,"negative regulation of innate immune response","GO:0045824 negative regulation of innate immune response"
"412","GO:0046813",NA,NA,0.00630648345816048,"receptor-mediated virion attachment to host cell","GO:0046813 receptor-mediated virion attachment to host cell"
"413","GO:0060046",NA,NA,0.00641396996005487,"regulation of acrosome reaction","GO:0060046 regulation of acrosome reaction"
"414","GO:0071621",NA,NA,0.00682008723432524,"granulocyte chemotaxis","GO:0071621 granulocyte chemotaxis"
"415","GO:0070269",NA,NA,0.00779721513100187,"pyroptosis","GO:0070269 pyroptosis"
"416","GO:0030199",NA,NA,0.00801802442758345,"collagen fibril organization","GO:0030199 collagen fibril organization"
"417","GO:1902412",NA,NA,0.00860240143580249,"regulation of mitotic cytokinesis","GO:1902412 regulation of mitotic cytokinesis"
"418","GO:0097695",NA,NA,0.00889729591041971,"establishment of protein-containing complex localization to telomere","GO:0097695 establishment of protein-containing complex localization to telomere"
"419","GO:0032715",NA,NA,0.0103273532059538,"negative regulation of interleukin-6 production","GO:0032715 negative regulation of interleukin-6 production"
"420","GO:0032648",NA,NA,0.0104285531389671,"regulation of interferon-beta production","GO:0032648 regulation of interferon-beta production"
"421","GO:0002726",NA,NA,0.0105206903906806,"positive regulation of T cell cytokine production","GO:0002726 positive regulation of T cell cytokine production"
"422","GO:0051607",NA,NA,0.0115341716526722,"defense response to virus","GO:0051607 defense response to virus"
"423","GO:0035239",NA,NA,0.011653204776451,"tube morphogenesis","GO:0035239 tube morphogenesis"
"424","GO:0032088",NA,NA,0.0123715850588678,"negative regulation of NF-kappaB transcription factor activity","GO:0032088 negative regulation of NF-kappaB transcription factor activity"
"425","GO:0021874",NA,NA,0.0127207539988445,"Wnt signaling pathway involved in forebrain neuroblast division","GO:0021874 Wnt signaling pathway involved in forebrain neuroblast division"
"426","GO:0060284",NA,NA,0.0127207539988445,"regulation of cell development","GO:0060284 regulation of cell development"
"427","GO:0060596",NA,NA,0.0127207539988445,"mammary placode formation","GO:0060596 mammary placode formation"
"428","GO:0061310",NA,NA,0.0127207539988445,"canonical Wnt signaling pathway involved in cardiac neural crest cell differentiation involved in heart development","GO:0061310 canonical Wnt signaling pathway involved in cardiac neural crest cell differentiation involved in heart development"
"429","GO:0061324",NA,NA,0.0127207539988445,"canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation","GO:0061324 canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation"
"430","GO:2000149",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in ventricular septum morphogenesis","GO:2000149 negative regulation of planar cell polarity pathway involved in ventricular septum morphogenesis"
"431","GO:2000151",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis","GO:2000151 negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis"
"432","GO:2000162",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in cardiac right atrium morphogenesis","GO:2000162 negative regulation of planar cell polarity pathway involved in cardiac right atrium morphogenesis"
"433","GO:2000164",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in outflow tract morphogenesis","GO:2000164 negative regulation of planar cell polarity pathway involved in outflow tract morphogenesis"
"434","GO:2000166",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in pericardium morphogenesis","GO:2000166 negative regulation of planar cell polarity pathway involved in pericardium morphogenesis"
"435","GO:2000168",NA,NA,0.0127207539988445,"negative regulation of planar cell polarity pathway involved in neural tube closure","GO:2000168 negative regulation of planar cell polarity pathway involved in neural tube closure"
"436","GO:0030162",NA,NA,0.0127337307509851,"regulation of proteolysis","GO:0030162 regulation of proteolysis"
"437","GO:0021872",NA,NA,0.0137608877785155,"forebrain generation of neurons","GO:0021872 forebrain generation of neurons"
"438","GO:1904947",NA,NA,0.0142790357309802,"folate import into mitochondrion","GO:1904947 folate import into mitochondrion"
"439","GO:1990548",NA,NA,0.0142790357309802,"mitochondrial FAD transmembrane transport","GO:1990548 mitochondrial FAD transmembrane transport"
"440","GO:0042475",NA,NA,0.0148546111601243,"odontogenesis of dentin-containing tooth","GO:0042475 odontogenesis of dentin-containing tooth"
"441","GO:0032743",NA,NA,0.0149751534269809,"positive regulation of interleukin-2 production","GO:0032743 positive regulation of interleukin-2 production"
"442","GO:0010467",NA,NA,0.0158393920920503,"gene expression","GO:0010467 gene expression"
"443","GO:0051445",NA,NA,0.0165324652945679,"regulation of meiotic cell cycle","GO:0051445 regulation of meiotic cell cycle"
"444","GO:0050829",NA,NA,0.0167576981534925,"defense response to Gram-negative bacterium","GO:0050829 defense response to Gram-negative bacterium"
"445","GO:0001817",NA,NA,0.0168161591034572,"regulation of cytokine production","GO:0001817 regulation of cytokine production"
