WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
197.501594.501596	54.5454545454545	42.8571428571429	66.6666666666667	33.3333333333333	66.6666666666667	66.6666666666667	36.6666666666667	60.8695652173913	29.5454545454545
197.501644.501646	75	81.8181818181818	81.25	100	100	83.3333333333333	48.695652173913	100	62.5
197.501654.501656	55.5555555555556	70	76.4705882352941	100	37.5	60	46.7153284671533	100	35.1063829787234
197.676642.676644	83.3333333333333	100	100	93.75	83.3333333333333	100	93.5483870967742	97.8260869565217	56.6037735849057
197.676689.676691	77.7777777777778	100	88.8888888888889	100	100	100	100	100	52
197.676698.676700	80	100	50	100	100	66.6666666666667	71.4285714285714	100	60
197.676715.676717	81.8181818181818	100	100	92.8571428571429	100	83.3333333333333	85.7142857142857	42.8571428571429	40
197.676730.676732	81.8181818181818	100	85.7142857142857	100	100	83.3333333333333	100	100	48
197.676733.676735	90.9090909090909	100	100	100	100	100	85.7142857142857	100	68
197.676740.676742	80	100	100	92.3076923076923	100	100	85.7142857142857	100	48
207.24291.24293	0	6.25	4	0	0	0	0	1.23456790123457	0
207.24388.24390	0	0	0	0	0	0	0	0	0
207.36214.36216	0	0	6.25	0	0	0	0	0	3.125
207.36228.36230	0	0	0	0	0	0	0	0	0
212.426546.426548	47.3684210526316	38.0952380952381	40.625	58.3333333333333	85.7142857142857	62.5	1.33333333333333	3.27868852459016	0
212.426554.426556	50	28.5714285714286	42.4242424242424	61.5384615384615	83.3333333333333	62.5	0	2.85714285714286	1.78571428571429
212.426579.426581	47.3684210526316	47.0588235294118	37.5	53.8461538461538	81.8181818181818	20	2.67857142857143	2.85714285714286	0.884955752212389
214.295997.295999	0	0	0	0	0	0	4.0983606557377	2.06896551724138	5.07246376811594
214.296000.296002	0	0	4.54545454545455	9.09090909090909	33.3333333333333	0	1.07913669064748	0	1.73611111111111
214.296051.296053	0	0	0	0	0	0	0.3584229390681	0	3.47222222222222
219.265534.265536	9.09090909090909	6.66666666666667	0	0	0	0	0	0	0
219.265541.265543	0	5.26315789473684	0	0	0	0	7.14285714285714	0	0
219.265574.265576	9.09090909090909	0	0	0	0	0	14.2857142857143	0	0
220.860444.860446	0	11.1111111111111	0	44.4444444444444	20	16.6666666666667	5.85241730279898	9.75609756097561	6.06741573033708
220.860481.860483	4.34782608695652	8.33333333333333	0	50	0	0	0.63329312424608	6.15501519756839	1.41087405368204
220.860496.860498	0	6.66666666666667	0	11.1111111111111	0	0	0.541190619362598	5.09118541033435	1.37551581843191
220.860511.860513	0	7.69230769230769	3.7037037037037	44.4444444444444	12.5	0	0.933172787477423	5.77507598784195	1.58566011720097
220.860551.860553	0	10	0	42.8571428571429	0	0	4.30797433547204	7.58533501896334	3.58467243510507
221.882268.882270	0	0	0	0	0	0	0.423728813559322	0.338983050847458	0.961538461538462
221.882279.882281	0	0	0	0	0	0	0.854700854700855	0.677966101694915	10.8974358974359
222.418897.418899	11.1111111111111	0	0	0	0	0	0	0	6.66666666666667
222.418927.418929	11.1111111111111	0	0	0	0	0	0	0	0
222.418937.418939	0	0	0	0	0	0	0	0	6.66666666666667
222.418941.418943	0	0	0	0	0	0	0	0	6.66666666666667
222.418945.418947	0	0	0	0	0	0	0	0	0
222.418958.418960	0	0	0	0	0	0	11.1111111111111	0	0
226.425453.425455	0	0	0	0	0	0	1.93548387096774	1.82481751824818	4.31034482758621
227.682217.682219	0	12.5	0	0	0	20	0	0	0
231.129064.129066	0	0	0	0	0	0	1.16959064327485	0.440528634361233	0
233.126579.126581	44.4444444444444	57.1428571428571	61.1111111111111	80	0	60	14.8648648648649	30.2325581395349	3.06513409961686
233.433929.433931	0	0	0	0	0	0	1.69491525423729	0	0.784313725490196
233.434035.434037	0	0	2.94117647058824	0	0	0	0	1.68539325842697	1.56862745098039
233.434037.434039	4.54545454545455	0	2.85714285714286	0	0	0	0	0	1.18110236220472
235.143938.143940	0	5.55555555555556	19.4444444444444	0	14.2857142857143	0	5.859375	1.16618075801749	0
235.143950.143952	0	10	2.5	0	12.5	20	2.17391304347826	1.94174757281553	0
235.143977.143979	0	0	7.5	0	0	20	7.2463768115942	9.16030534351145	2.06896551724138
235.565545.565547	0	0	0	0	16.6666666666667	0	0	0	0
235.565550.565552	0	0	0	0	20	0	0	0	0
235.565554.565556	0	16.6666666666667	0	0	20	0	0	0	0
235.565558.565560	0	0	0	0	0	14.2857142857143	0	0	0
235.565568.565570	0	0	0	0	20	12.5	0	0	0
235.565582.565584	0	16.6666666666667	0	0	0	14.2857142857143	0	0	0
235.565592.565594	0	0	0	0	0	0	0	0	0
235.565610.565612	0	0	0	0	9.09090909090909	0	0	0	14.2857142857143
240.78386.78388	83.3333333333333	0	14.2857142857143	0	60	20	28.3505154639175	0	56.3106796116505
244.252816.252818	4	0	0	0	0	0	0.773860705073087	0	0.896191187453323
256.255952.255954	0	0	0	6.25	0	0	0.884955752212389	0	0
256.255961.255963	0	0	6.66666666666667	0	0	0	0	0	0
257.265574.265576	0	9.09090909090909	0	0	12.5	14.2857142857143	1.30718954248366	1.78571428571429	0.505050505050505
259.159363.159365	75	100	100	92.8571428571429	100	100	100	100	79.1666666666667
259.159391.159393	60	100	85.7142857142857	100	77.7777777777778	87.5	94.7368421052632	100	75
259.159394.159396	40	100	100	100	100	100	94.7368421052632	100	75
259.159410.159412	50	100	100	100	100	100	100	100	76
259.159433.159435	50	100	100	100	100	100	100	100	76
259.159436.159438	50	83.3333333333333	85.7142857142857	100	100	100	100	100	76
259.159449.159451	55.5555555555556	100	100	100	100	100	100	100	76
259.159457.159459	12.5	33.3333333333333	37.5	41.6666666666667	83.3333333333333	63.6363636363636	0	0	36
259.802731.802733	1.59574468085106	6.66666666666667	0	0	0	0	0	2.12765957446809	3.17460317460317
259.802774.802776	0.497512437810945	0	0	0	0	0	0	0	0
259.803404.803406	1.14942528735632	7.69230769230769	0	0	0	0	0.688073394495413	0.694444444444444	0.217470097861544
259.803408.803410	4.49438202247191	4	4.16666666666667	0	0	0	0.458715596330275	0	0.544464609800363
259.803415.803417	0	0	0	0	0	0	0.441501103752759	0	0.544860152560843
259.803435.803437	0	0	0	0	0	0	0.22075055187638	0	0.253899165759884
259.803449.803451	1.81818181818182	2.63157894736842	0	0	0	0	0.441501103752759	0	0.217391304347826
259.803460.803462	0	4.76190476190476	0	0	0	0	1.32450331125828	0	0.253347810351068
259.803475.803477	0	0	0	0	0	0	0	0.675675675675676	0.217155266015201
259.803740.803742	0.492610837438424	0	0	0	0	0	0.641025641025641	1.96078431372549	1.83578104138852
259.803746.803748	1.46341463414634	0	0	0	0	0	1.931330472103	1.30718954248366	2.10420841683367
259.803769.803771	2	0	5.88235294117647	0	1.2987012987013	0	4.70588235294118	6.49350649350649	8.80025324469769
259.803787.803789	0.581395348837209	0	0	0	0	0	10	10	25
259.803807.803809	1.93548387096774	0	0	0	5.17241379310345	0	10	10	23.728813559322
259.806278.806280	0	4.08163265306122	1.69491525423729	0	0	0	0.909090909090909	0	0
259.806328.806330	4.76190476190476	0	2.56410256410256	0	0	0	0	0	0
259.806334.806336	4.54545454545455	0	0	0	0	0	0.909090909090909	0	0
259.806357.806359	4.76190476190476	3.33333333333333	0	9.09090909090909	10	0	5.17241379310345	0	0
266.365908.365910	0	0	0	0	0	0	3.98126463700234	1.68539325842697	0
267.553113.553115	0	0	5.88235294117647	0	0	0	0	0	0
267.553125.553127	0	0	0	0	0	0	0	0	0
267.553132.553134	0	7.14285714285714	20	9.09090909090909	0	16.6666666666667	0	12.5	0
268.541777.541779	33.3333333333333	28.5714285714286	36.3636363636364	75	73.6842105263158	91.304347826087	0	0	0
268.541780.541782	30.7692307692308	37.5	36.3636363636364	77.7777777777778	38.0952380952381	45.8333333333333	0	4.95049504950495	0
268.541786.541788	21.4285714285714	10	41.6666666666667	71.4285714285714	37.5	53.8461538461538	2.66666666666667	3.3112582781457	4.45544554455446
268.541820.541822	34.6153846153846	26.3157894736842	41.6666666666667	65.5172413793103	72.7272727272727	97.6190476190476	8	6.62251655629139	12.9032258064516
268.541823.541825	34.6153846153846	38.8888888888889	38.4615384615385	76.6666666666667	81.25	93.0232558139535	26.6666666666667	9.93377483443709	15.3465346534653
268.541829.541831	33.3333333333333	35	46.1538461538462	79.4117647058823	78.7878787878788	97.6190476190476	34.6666666666667	7.28476821192053	14.3564356435644
268.541836.541838	29.6296296296296	28.5714285714286	42.8571428571429	57.1428571428571	81.25	95.2380952380952	37.3333333333333	6.62251655629139	14.6039603960396
268.541858.541860	24	26.3157894736842	33.3333333333333	76.7441860465116	86.8421052631579	90.4761904761905	40	30.4635761589404	15.8808933002481
268.541871.541873	28.5714285714286	18.75	30.7692307692308	70.2702702702703	82.3529411764706	90	22.6666666666667	22.6666666666667	16.5841584158416
268.541879.541881	43.75	21.4285714285714	33.3333333333333	80.5555555555556	85.7142857142857	89.7435897435897	4	37.7483443708609	23.0769230769231
268.541883.541885	46.6666666666667	30.7692307692308	16.6666666666667	80	82.7586206896552	94.8717948717949	33.7837837837838	29.1390728476821	24.3781094527363
268.541886.541888	46.6666666666667	28.5714285714286	36.3636363636364	80	93.3333333333333	97.4358974358974	33.7837837837838	32	27.1144278606965
268.541889.541891	53.8461538461538	23.0769230769231	36.3636363636364	75.7575757575758	86.2068965517241	92.1052631578947	10.8108108108108	33.7748344370861	24.1293532338308
268.541892.541894	53.8461538461538	38.4615384615385	36.3636363636364	75.7575757575758	92.8571428571429	92.3076923076923	4.05405405405405	49.6688741721854	25.3731343283582
268.541902.541904	46.1538461538462	33.3333333333333	30	66.6666666666667	86.2068965517241	94.7368421052632	4.05405405405405	31.3333333333333	23.8805970149254
268.541905.541907	41.6666666666667	41.6666666666667	40	81.25	93.1034482758621	91.6666666666667	4.10958904109589	43.7086092715232	26.1845386533666
268.541914.541916	50	41.6666666666667	40	74.0740740740741	88.4615384615385	97.0588235294118	4.10958904109589	29.8013245033113	24.8756218905473
268.541922.541924	37.5	36.3636363636364	54.5454545454545	70.3703703703704	88.8888888888889	96.969696969697	2.7027027027027	27.8145695364238	24.75
268.541936.541938	66.6666666666667	33.3333333333333	50	75	93.3333333333333	95	6.75675675675676	29.8013245033113	21.6957605985037
268.555735.555737	10	27.2727272727273	70	50	66.6666666666667	100	59.2592592592593	100	70.5882352941177
268.555753.555755	44.4444444444444	90.9090909090909	100	100	80	100	33.3333333333333	42.3076923076923	17.96875
268.555757.555759	22.2222222222222	72.7272727272727	58.3333333333333	83.3333333333333	83.3333333333333	80	24.3243243243243	36.5384615384615	17.1875
268.555762.555764	22.2222222222222	72.7272727272727	83.3333333333333	83.3333333333333	50	100	29.0909090909091	25	18.1102362204724
272.605664.605666	8.33333333333333	11.1111111111111	0	0	16.6666666666667	0	13.6363636363636	16.25	100
278.131288.131290	94.1176470588235	100	62.5	100	100	60	33.7209302325581	98.6486486486486	100
278.131344.131346	100	100	100	100	88.8888888888889	100	100	94.5945945945946	98.1132075471698
278.131352.131354	100	100	100	100	100	100	97.6744186046512	98.6486486486486	98.1132075471698
278.131359.131361	100	100	100	100	100	100	97.6470588235294	98.6486486486486	96.2264150943396
278.131384.131386	100	100	55.5555555555556	85.7142857142857	100	40	63.953488372093	100	100
278.789541.789543	0	0	0	0	0	0	0	0	1.83150183150183
278.789553.789555	13.3333333333333	0	0	0	0	0	0.371747211895911	0	0.364963503649635
278.789572.789574	10	0	3.03030303030303	0	10	0	0.371747211895911	0	1.4336917562724
278.789669.789671	0	0	0	0	0	0	0	0	0
278.789674.789676	0	0	0	0	0	0	0	0	0.3584229390681
278.789683.789685	0	0	0	0	0	0	9.74025974025974	7.69230769230769	2.45398773006135
284.398714.398716	80	83.3333333333333	100	87.5	100	100	99.2592592592593	97.0588235294118	99.2537313432836
287.338468.338470	0	0	4.42477876106195	12.5	0	6.66666666666667	16.6910688140556	4.34782608695652	2.73972602739726
287.338484.338486	3.33333333333333	0	1.17647058823529	0	0	0	0.469483568075117	0	0
287.338777.338779	0	0	3.2258064516129	0	0	0	0.703399765533411	0	1.60857908847185
287.338785.338787	0	0	0	0	0	0	0.350877192982456	0	2.68096514745308
287.338845.338847	4.76190476190476	0	1.96078431372549	0	0	0	4.50227178851714	3.21691176470588	4.1537507749535
287.338871.338873	2.17391304347826	2.12765957446809	0	0	7.69230769230769	10	0.632449525662856	0.485008818342152	1.2675573826653
287.338901.338903	0	0	0	6.66666666666667	0	7.69230769230769	0.56441717791411	0.540297163439892	1.08164689462666
287.338923.338925	0	2.38095238095238	1.88679245283019	0	0	0	0.243190661478599	0.308778120864579	0.616227319411161
287.338935.338937	2.4390243902439	2.5	2.12765957446809	0	0	0	0.340466926070039	0.0882223202470225	0.89041095890411
287.338950.338952	0	10.5263157894737	3.07692307692308	0	0	0	3.11091073038774	3.46820809248555	4.47667087011349
291.471285.471287	0	0	0	0	0	0	0.224719101123595	2.54777070063694	2.14067278287462
291.471293.471295	7.14285714285714	0	0	0	20	0	0.449438202247191	0	2.14067278287462
291.471320.471322	0	0	4	0	0	0	1.79372197309417	0.925925925925926	2.83018867924528
292.393248.393250	0	0.826446280991736	0	0	0	0	0.408163265306122	1.69491525423729	1.26582278481013
292.393265.393267	3.7037037037037	0	0	2.32558139534884	11.1111111111111	0	0	0	0.283687943262411
292.393291.393293	2.98507462686567	3.52941176470588	2.5	1.81818181818182	0	0	2.87610619469027	0	0.994318181818182
292.393297.393299	2.98507462686567	1.70454545454545	4.93827160493827	5.17241379310345	16.6666666666667	0	3.09050772626932	0.458715596330275	1.27659574468085
292.393303.393305	1.28205128205128	2.61780104712042	3.65853658536585	3.27868852459016	7.69230769230769	0	1.32743362831858	1.8348623853211	1.28205128205128
292.393322.393324	3.77358490566038	1.52671755725191	5.12820512820513	3.65853658536585	9.09090909090909	0	1.76600441501104	0	0.709219858156028
292.393411.393413	0.62111801242236	1.89189189189189	0	2.27272727272727	0	4.34782608695652	0.23094688221709	1.4218009478673	1.30246020260492
292.393420.393422	0.675675675675676	0.934579439252336	0	0.869565217391304	0	0	0.917431192660551	0	1.89504373177843
292.393424.393426	0	0.313479623824451	0.740740740740741	1.78571428571429	0	0	0.229357798165138	1.41509433962264	1.31195335276968
292.393439.393441	3.80952380952381	1.96078431372549	0	0	0	0	0	0.4739336492891	1.31195335276968
292.393477.393479	0	0	2	1.49253731343284	5	0	0	0	1.02639296187683
292.393512.393514	4.61538461538461	2.75229357798165	2.32558139534884	0	0	0	0.449438202247191	0	1.46842878120411
292.393545.393547	0	0	0	0	0	0	0.448430493273543	0.485436893203884	1.31964809384164
292.393552.393554	4.34782608695652	2.73972602739726	1.58730158730159	2.4390243902439	0	0	2.52100840336134	3.77358490566038	5.07936507936508
293.544582.544584	0	0	0	0	0	14.2857142857143	0	0	0
293.544584.544586	0	0	5.26315789473684	0	0	0	0	0	0
293.544587.544589	0	0	0	0	0	0	0	0	0
296.325645.325647	22.2222222222222	0	12.5	20	25	14.2857142857143	0	0	0
296.325666.325668	0	6.66666666666667	30	0	33.3333333333333	42.8571428571429	0	0	0
296.325684.325686	20	11.1111111111111	10	20	37.5	50	0	0	5.26315789473684
296.325697.325699	33.3333333333333	16.6666666666667	14.2857142857143	28.5714285714286	37.5	50	3.03030303030303	0	0
296.325707.325709	44.4444444444444	35.7142857142857	20	42.8571428571429	37.5	87.5	0	0	0
296.325718.325720	0	14.2857142857143	14.2857142857143	33.3333333333333	37.5	75	2.94117647058824	0	0
296.325722.325724	30	35.7142857142857	25	33.3333333333333	12.5	42.8571428571429	0	4.54545454545455	36.8421052631579
296.325729.325731	40	7.69230769230769	14.2857142857143	0	37.5	71.4285714285714	2.94117647058824	4.54545454545455	21.0526315789474
296.325733.325735	40	28.5714285714286	14.2857142857143	54.5454545454545	37.5	71.4285714285714	2.94117647058824	12.5	36.8421052631579
296.325736.325738	36.3636363636364	40	25	40	37.5	77.7777777777778	2.94117647058824	0	42.1052631578947
296.325751.325753	36.3636363636364	35.7142857142857	8.33333333333333	71.4285714285714	20	33.3333333333333	2.94117647058824	0	36.8421052631579
296.325770.325772	27.2727272727273	22.2222222222222	27.2727272727273	55.5555555555556	30	83.3333333333333	2.94117647058824	0	0
296.325774.325776	27.2727272727273	35.2941176470588	10	55.5555555555556	40	50	33.3333333333333	0	26.3157894736842
296.325789.325791	18.1818181818182	19.047619047619	54.5454545454545	44.4444444444444	30	83.3333333333333	14.7058823529412	4.58015267175572	5.03597122302158
296.325799.325801	50	10	20	20	40	80	7.20720720720721	2.01612903225806	10.7692307692308
296.325826.325828	44.4444444444444	20	5.88235294117647	42.8571428571429	20	14.2857142857143	16.6666666666667	0	33.4615384615385
296.325828.325830	55.5555555555556	17.6470588235294	47.0588235294118	20	60	62.5	24.3243243243243	23.7903225806452	33.0769230769231
296.325859.325861	0	10.5263157894737	15	45.4545454545455	71.4285714285714	88.8888888888889	1.19760479041916	0.403225806451613	4.61538461538461
296.325871.325873	0	11.1111111111111	21.7391304347826	10	55.5555555555556	50	1.18343195266272	0.404858299595142	2.30769230769231
296.325881.325883	22.2222222222222	15	38.8888888888889	33.3333333333333	57.1428571428571	60	22.7906976744186	0	0
296.325884.325886	0	15.7894736842105	27.7777777777778	38.4615384615385	42.8571428571429	60	23.7209302325581	0.806451612903226	0.384615384615385
296.325887.325889	0	10	23.5294117647059	33.3333333333333	57.1428571428571	50	21.8604651162791	4.03225806451613	2.31660231660232
296.325890.325892	0	10.5263157894737	16.6666666666667	38.4615384615385	0	50	23.2558139534884	4.01606425702811	0.384615384615385
296.325894.325896	20	10	5.26315789473684	14.2857142857143	0	15.3846153846154	4.63320463320463	6.84931506849315	5.59006211180124
296.325902.325904	13.3333333333333	8.33333333333333	4.16666666666667	13.3333333333333	16.6666666666667	15.3846153846154	1.23456790123457	9.09090909090909	0
296.325915.325917	30.7692307692308	8	4.34782608695652	18.75	71.4285714285714	7.14285714285714	8.02469135802469	18.1818181818182	8.16326530612245
296.325926.325928	18.75	26.3157894736842	34.7826086956522	75	66.6666666666667	69.2307692307692	37.6543209876543	31.25	0
296.325944.325946	26.6666666666667	15.7894736842105	14.8148148148148	14.2857142857143	40	14.2857142857143	5.29801324503311	4.76190476190476	12.2448979591837
296.325987.325989	5.55555555555556	12	11.5384615384615	28.5714285714286	20	38.4615384615385	16.8067226890756	48.780487804878	0
296.325992.325994	0	8	15.3846153846154	27.2727272727273	0	30.7692307692308	25.8333333333333	48.780487804878	6.12244897959184
296.326002.326004	5.88235294117647	19.2307692307692	14.8148148148148	40	57.1428571428571	53.8461538461538	19.1489361702128	48.780487804878	0
296.326005.326007	5.88235294117647	11.5384615384615	14.8148148148148	40	42.8571428571429	58.3333333333333	16.3120567375887	48.780487804878	6.12244897959184
296.326014.326016	5.26315789473684	15.3846153846154	7.14285714285714	26.6666666666667	42.8571428571429	30	7.80141843971631	0	12.2448979591837
296.326019.326021	0	12.5	14.8148148148148	42.8571428571429	0	40	19.8581560283688	48.780487804878	26.530612244898
296.326030.326032	0	5.26315789473684	44	54.5454545454545	50	66.6666666666667	15.6028368794326	50	6.25
296.326032.326034	5.88235294117647	16	28.5714285714286	42.8571428571429	0	33.3333333333333	18.5714285714286	42.5	26.530612244898
296.326082.326084	55.5555555555556	0	13.3333333333333	0	100	33.3333333333333	7.40740740740741	11.4285714285714	41.6666666666667
297.32400.32402	0.75187969924812	0	0	4.08163265306122	0	4	30.7692307692308	0.531914893617021	60
297.32407.32409	0	0.641025641025641	1.68539325842697	0	4.16666666666667	0	7.69230769230769	0.531914893617021	20
297.32435.32437	1.38888888888889	0.65359477124183	1.05263157894737	0	1.81818181818182	0	0	0.804289544235925	11.1111111111111
297.32449.32451	1.32450331125828	0.591715976331361	2.02020202020202	0	0	3.44827586206897	0	0	1.78571428571429
297.32473.32475	2.03252032520325	0.790513833992095	1.05263157894737	2.94117647058824	0	0	0	0	1.63934426229508
297.32488.32490	2.0066889632107	1.32450331125828	1.0752688172043	0.833333333333333	5.45454545454545	0	0	0	4.7244094488189
297.32492.32494	0.68259385665529	1.68350168350168	0.804289544235925	1.69491525423729	0.909090909090909	3.50877192982456	0	0	1.52671755725191
297.32501.32503	0.909090909090909	0.609756097560976	0.246913580246914	1.55038759689922	0.833333333333333	1.66666666666667	0	0	5.26315789473684
297.32506.32508	1.51057401812689	0.302114803625378	0.247524752475248	0.769230769230769	0.819672131147541	0	0	0	5.07246376811594
297.32540.32542	2.3121387283237	0.852272727272727	0.961538461538462	2.23880597014925	0	0	0	1.33630289532294	3.8961038961039
297.32586.32588	5.3921568627451	7.69230769230769	12.4528301886792	6.75675675675676	8.33333333333333	5.40540540540541	4.76190476190476	0.881057268722467	4.54545454545455
297.32605.32607	0.694444444444444	3.03030303030303	5.61224489795918	1.63934426229508	2.17391304347826	4.76190476190476	9.52380952380952	1.11111111111111	1.96078431372549
297.32611.32613	1.50375939849624	4.40251572327044	8.28402366863905	0	2.38095238095238	5	0	0.884955752212389	1.94805194805195
297.32617.32619	1.55038759689922	1.33333333333333	7.05882352941176	0	7.5	5.26315789473684	0	2.42825607064018	5.19480519480519
297.32643.32645	0.763358778625954	2.02702702702703	0.675675675675676	0	0	0	12.5	0.221238938053097	1.2987012987013
297.32662.32664	2.88461538461538	0	0.763358778625954	2.94117647058824	0	0	6.61764705882353	3.6697247706422	4.71698113207547
297.32665.32667	2.02020202020202	1.66666666666667	0.8	0	0	0	0	0	1.69971671388102
297.32673.32675	1.08695652173913	0.909090909090909	1.66666666666667	0	0	7.14285714285714	0.309597523219814	0	0.56657223796034
297.32676.32678	1.2987012987013	3.2967032967033	2.94117647058824	0	0	0	0.309597523219814	0	0.56980056980057
297.32685.32687	1.40845070422535	0	2.02020202020202	4.54545454545455	0	0	1.23839009287926	0	0.564971751412429
297.32695.32697	6.89655172413793	1.42857142857143	0	0	0	0	0.925925925925926	2.67857142857143	1.12994350282486
297.32703.32705	6	3.27868852459016	3.03030303030303	5.88235294117647	0	10	0	0	2.23880597014925
297.32708.32710	4.65116279069767	3.63636363636364	5.45454545454545	0	10	0	0	0	0.373134328358209
297.32712.32714	4.65116279069767	3.84615384615385	5.35714285714286	0	10	0	0	0	0.746268656716418
297.32716.32718	2.32558139534884	6.25	3.7037037037037	7.69230769230769	10	0	0	0.598802395209581	0.373134328358209
297.32726.32728	2.63157894736842	2.4390243902439	2.04081632653061	0	0	0	0	0.598802395209581	0.373134328358209
297.32740.32742	0	0	2.08333333333333	16.6666666666667	0	0	0	0	0
297.659169.659171	0	0	6.66666666666667	20	0	0	4.02476780185759	9.52380952380952	6.25
297.659177.659179	0	0	5.88235294117647	20	0	0	0.823723228995058	0	1.8058690744921
297.659182.659184	0	0	5.88235294117647	20	0	0	0	0	2.03160270880361
297.659186.659188	0	0	5.88235294117647	16.6666666666667	0	0	0	0.540540540540541	1.12866817155756
297.659190.659192	0	0	5.26315789473684	16.6666666666667	0	0	0.823723228995058	0	1.58013544018059
297.659200.659202	0	0	5.26315789473684	16.6666666666667	0	0	0.164744645799012	1.08108108108108	1.12866817155756
297.659230.659232	0	25	4	20	0	0	0	0	0.904977375565611
297.673189.673191	0.980392156862745	1.8018018018018	0	0	0	0	11.4285714285714	0	0
297.673258.673260	2	0	1.11111111111111	0	10.3448275862069	0	5.71428571428571	0	4
297.673275.673277	0	2.77777777777778	0.568181818181818	0	0	0	5.71428571428571	0	0
297.673308.673310	0	0	0	0	0	0	0	0	0
301.719901.719903	0	2.77777777777778	3.7037037037037	0	0	0	0	0	0
301.719920.719922	7.89473684210526	0	2.22222222222222	9.09090909090909	15.3846153846154	0	0	0	0
301.719926.719928	7.5	0	2.22222222222222	11.1111111111111	15.3846153846154	0	0	0	0
301.719958.719960	0	0	2.04081632653061	0	0	0	0	0	0
301.720088.720090	0	0	0	0	0	0	1.92307692307692	0.900900900900901	9.09090909090909
301.720110.720112	0	0	1.47058823529412	7.14285714285714	0	11.1111111111111	0.957854406130268	0.909090909090909	9.09090909090909
301.720140.720142	0	0	0	0	0	0	0.386100386100386	0	18.1818181818182
301.720161.720163	0	0	2.63157894736842	6.66666666666667	8.33333333333333	0	0.383141762452107	0.900900900900901	18.1818181818182
302.182860.182862	0	0	8.33333333333333	0	12.5	0	7.8125	0	2.75229357798165
305.176284.176286	28.5714285714286	33.3333333333333	17.6470588235294	33.3333333333333	20	20	0	0	28.5714285714286
305.176310.176312	26.6666666666667	20	22.2222222222222	28.5714285714286	16.6666666666667	0	0	0	28.5714285714286
305.176328.176330	30.7692307692308	25	15.3846153846154	16.6666666666667	0	20	0	0	28.5714285714286
305.720740.720742	1.5625	2.54237288135593	2.42718446601942	0	0	0	40	0	60
305.720752.720754	0	2.53164556962025	1.11111111111111	0	1.96078431372549	0	12.9032258064516	5.08474576271186	7.31707317073171
305.720815.720817	0.555555555555556	0.588235294117647	2.0979020979021	1.33333333333333	0	4.25531914893617	2.52918287937743	1.24223602484472	2.0979020979021
305.720826.720828	2.22222222222222	3.33333333333333	4.86111111111111	0	2	12.7659574468085	3.1496062992126	2.54777070063694	2.57611241217799
305.720866.720868	2.11267605633803	0	1.61943319838057	0	0	0	1.39720558882236	1.57728706624606	1.63934426229508
305.720881.720883	3.09278350515464	1.94174757281553	2.20994475138122	0	3.44827586206897	3.125	3.36633663366337	2.8125	1.40845070422535
305.720932.720934	0	0	0.8	0	0	0	1.91082802547771	0.65359477124183	0.982800982800983
305.720962.720964	1.66666666666667	4.83870967741935	1.88679245283019	3.77358490566038	0	0	1.26849894291755	0.977198697068404	2.93398533007335
305.720969.720971	0	3.63636363636364	1.06382978723404	0	0	0	0.43859649122807	0.336700336700337	0.97323600973236
305.720981.720983	1.58730158730159	3.84615384615385	1	2.04081632653061	0	0	4.11255411255411	1.39372822299652	3.44827586206897
305.721044.721046	0	6.97674418604651	5.81395348837209	14.2857142857143	7.40740740740741	3.44827586206897	0	5.55555555555556	8.10810810810811
305.721055.721057	1.61290322580645	2.4390243902439	2.66666666666667	3.125	3.84615384615385	6.89655172413793	0	5.55555555555556	8.10810810810811
305.721094.721096	3.38983050847458	0	1.17647058823529	4.54545454545455	0	8.33333333333333	0	0	2.08333333333333
305.721109.721111	5.88235294117647	0	5	0	0	0	7.8125	6.66666666666667	1.92307692307692
305.721160.721162	1.96078431372549	0	0	0	0	0	1.63934426229508	0	0
305.721190.721192	2.38095238095238	0	2.88461538461538	2.7027027027027	0	0	0	0	2.12765957446809
305.721197.721199	0	3.7037037037037	2.08333333333333	2.7027027027027	0	3.84615384615385	0	0	0
305.721209.721211	0	0	1.78571428571429	2.63157894736842	0	0	0	0	0
305.721272.721274	3.125	7.2463768115942	2.65486725663717	10.5263157894737	5.55555555555556	9.09090909090909	3.84615384615385	7.69230769230769	0
305.721283.721285	0	0	2.9126213592233	0	0	7.14285714285714	11.1111111111111	0	0
305.721323.721325	0	0	2	0	0	0	0	7.14285714285714	8.33333333333333
305.721338.721340	2.12765957446809	3.50877192982456	1.11111111111111	3.57142857142857	0	0	3.57142857142857	7.14285714285714	4
305.721389.721391	0	0	0	2.5	0	0	0	0	4.54545454545455
305.721419.721421	2.5974025974026	1.38888888888889	2.41935483870968	0	2.7027027027027	0	0	0	4.54545454545455
305.721426.721428	1.26582278481013	3.07692307692308	1.73913043478261	0	0	0	0	0	8.69565217391304
305.721438.721440	1.20481927710843	1.31578947368421	1.52671755725191	2.22222222222222	0	0	0	3.33333333333333	6.81818181818182
305.721501.721503	6.55737704918033	15.2542372881356	3.73831775700935	5.88235294117647	3.125	0	0	3.57142857142857	2.63157894736842
305.721512.721514	1.92307692307692	6.52173913043478	2.12765957446809	0	3.33333333333333	8.33333333333333	10.8108108108108	0	5.12820512820513
305.721551.721553	0	0	3.84615384615385	0	0	4.76190476190476	0	0	4.16666666666667
